Gene,Sum,Mean,Variance
TMCC3,0.8441973066971553,0.00011299656092854442,1.2654117867005415e-07
NDUFA12,0.12971027048435624,1.73618351605349e-05,1.5548258334693678e-08
NR2C1,0.6569585960362443,8.793449284382871e-05,8.162744724798548e-08
FGD6,0.7973943664972478,0.00010673194572309568,1.0791700097814898e-07
VEZT,1.126435504259622,0.00015077439489487643,1.394109003196217e-07
METAP2,0.5870402724364957,7.857586299511387e-05,7.900734083844427e-08
NTN4,0.37769717716667256,5.055510335519644e-05,7.36257050907129e-08
SNRPF,0.06688575485687998,8.95271782316691e-06,8.23259713319464e-09
AC007298.2,0.11858860957888269,1.587319094885326e-05,1.3349011665785321e-08
LTA4H,1.7405684410476367,0.0002329766351288498,3.167031375331788e-07
ELK3,0.33651014628786,4.504218261114443e-05,4.5210872819868884e-08
CDK17,0.8371973747255317,0.00011205961380344421,1.0048221483935769e-07
CFAP54,0.5343272106655236,7.152017275672916e-05,7.192881226954857e-08
NEDD1,0.18651504371965338,2.4965204620486332e-05,2.304130621171062e-08
RMST,0.6894144858747474,9.227874258797315e-05,1.0606394504099338e-07
TMPO,0.3380411804723973,4.524711289953116e-05,4.1541218977042166e-08
SLC25A3,0.29060938237013334,3.88983245041003e-05,3.727694747945108e-08
IKBIP,0.24974607349654965,3.342873423859586e-05,3.7476552758978375e-08
APAF1,0.5093467723007481,6.817651884630546e-05,6.730951255734447e-08
ANKS1B,17.53078234538816,0.0023465108212271666,1.835901035504101e-05
AC069437.1,0.5294421844501251,7.086630764959513e-05,7.727229991307447e-08
UHRF1BP1L,0.5843843041200074,7.822035927185216e-05,6.88580342733046e-08
GOLGA2P5,0.18506427061461084,2.4771017349031033e-05,2.4383466866336024e-08
AC010203.1,0.05159673130737352,6.906268412176887e-06,5.586776214275241e-09
ACTR6,0.16148305910539762,2.1614651198687943e-05,2.017324380048283e-08
DEPDC4,0.12265790278743025,1.6417869466929493e-05,1.4185446347777862e-08
SCYL2,0.7161123863656973,9.585228033271279e-05,9.183398291698686e-08
NR1H4,0.9962326877105847,0.0001333466320051646,1.415125833772653e-07
GAS2L3,0.8229769894978278,0.00011015620258303143,1.2135589660658286e-07
ANO4,0.16504827286217694,2.2091858233459637e-05,2.4617532604246724e-08
UTP20,0.40200972011658354,5.380935886984119e-05,5.444639646109567e-08
ARL1,0.08322026469975788,1.113910650512085e-05,9.267475700945218e-09
CHPT1,0.45238807414482474,6.055254639871834e-05,5.829318210769211e-08
